ts_code,symbol,name,industry,market,list_date
603967.SH,603967,中创物流,仓储物流,主板,2019-04-29
603968.SH,603968,醋化股份,化工原料,主板,2015-05-18
603969.SH,603969,银龙股份,其他建材,主板,2015-02-27
603970.SH,603970,中农立华,农药化肥,主板,2017-11-16
603976.SH,603976,正川股份,医疗保健,主板,2017-08-22
603977.SH,603977,国泰集团,化工原料,主板,2016-11-11
603978.SH,603978,深圳新星,小金属,主板,2017-08-07
603979.SH,603979,金诚信,铜,主板,2015-06-30
603980.SH,603980,吉华集团,染料涂料,主板,2017-06-15
603982.SH,603982,泉峰汽车,汽车配件,主板,2019-05-22
603983.SH,603983,丸美股份,日用化工,主板,2019-07-25
603985.SH,603985,恒润股份,电气设备,主板,2017-05-05
603986.SH,603986,兆易创新,半导体,主板,2016-08-18
603987.SH,603987,康德莱,医疗保健,主板,2016-11-21
603988.SH,603988,中电电机,电气设备,主板,2014-11-04
603989.SH,603989,艾华集团,元器件,主板,2015-05-15
603990.SH,603990,麦迪科技,软件服务,主板,2016-12-08
603991.SH,603991,至正股份,塑料,主板,2017-03-08
603992.SH,603992,松霖科技,家居用品,主板,2019-08-26
603993.SH,603993,洛阳钼业,小金属,主板,2012-10-09
603995.SH,603995,甬金股份,特种钢,主板,2019-12-24
603997.SH,603997,继峰股份,汽车配件,主板,2015-03-02
603998.SH,603998,方盛制药,中成药,主板,2014-12-05
603999.SH,603999,读者传媒,出版业,主板,2015-12-10
605001.SH,605001,威奥股份,运输设备,主板,2020-05-22
605003.SH,605003,众望布艺,纺织,主板,2020-09-08
605005.SH,605005,合兴股份,汽车配件,主板,2021-01-19
605006.SH,605006,山东玻纤,玻璃,主板,2020-09-03
605007.SH,605007,五洲特纸,造纸,主板,2020-11-10
605008.SH,605008,长鸿高科,橡胶,主板,2020-08-21
605009.SH,605009,豪悦护理,造纸,主板,2020-09-11
605011.SH,605011,杭州热电,供气供热,主板,2021-06-30
605016.SH,605016,百龙创园,食品,主板,2021-04-21
605018.SH,605018,长华集团,汽车配件,主板,2020-09-29
605020.SH,605020,永和股份,化工原料,主板,2021-07-09
605028.SH,605028,世茂能源,供气供热,主板,2021-07-12
605033.SH,605033,美邦股份,农药化肥,主板,2021-09-16
605050.SH,605050,福然德,仓储物流,主板,2020-09-24
605055.SH,605055,迎丰股份,纺织,主板,2021-01-29
605056.SH,605056,咸亨国际,电器仪表,主板,2021-07-20
605058.SH,605058,澳弘电子,元器件,主板,2020-10-21
605060.SH,605060,联德股份,机械基件,主板,2021-03-01
605066.SH,605066,天正电气,电气设备,主板,2020-08-07
605068.SH,605068,明新旭腾,汽车配件,主板,2020-11-23
605069.SH,605069,正和生态,环境保护,主板,2021-08-16
605077.SH,605077,华康股份,食品,主板,2021-02-09
605080.SH,605080,浙江自然,文教休闲,主板,2021-05-06
605081.SH,605081,太和水,环境保护,主板,2021-02-09
605086.SH,605086,龙高股份,矿物制品,主板,2021-04-16
605088.SH,605088,冠盛股份,汽车配件,主板,2020-08-17
605089.SH,605089,味知香,食品,主板,2021-04-27
605090.SH,605090,九丰能源,供气供热,主板,2021-05-25
605098.SH,605098,行动教育,文教休闲,主板,2021-04-21
605099.SH,605099,共创草坪,文教休闲,主板,2020-09-30
605100.SH,605100,华丰股份,机械基件,主板,2020-08-11
605108.SH,605108,同庆楼,酒店餐饮,主板,2020-07-16
605111.SH,605111,新洁能,半导体,主板,2020-09-28
605116.SH,605116,奥锐特,化学制药,主板,2020-09-21
605117.SH,605117,德业股份,电气设备,主板,2021-04-20
605118.SH,605118,力鼎光电,元器件,主板,2020-07-30
605122.SH,605122,四方新材,水泥,主板,2021-03-10
605123.SH,605123,派克新材,航空,主板,2020-08-25
605128.SH,605128,上海沿浦,汽车配件,主板,2020-09-15
605133.SH,605133,嵘泰股份,汽车配件,主板,2021-02-24
605136.SH,605136,丽人丽妆,其他商业,主板,2020-09-29
605138.SH,605138,盛泰集团,服饰,主板,2021-10-27
605151.SH,605151,西上海,汽车配件,主板,2020-12-15
605155.SH,605155,西大门,家居用品,主板,2020-12-31
605158.SH,605158,华达新材,钢加工,主板,2020-08-05
605162.SH,605162,新中港,供气供热,主板,2021-07-07
605166.SH,605166,聚合顺,化纤,主板,2020-06-18
605167.SH,605167,利柏特,建筑工程,主板,2021-07-26
605168.SH,605168,三人行,互联网,主板,2020-05-28
605169.SH,605169,洪通燃气,供气供热,主板,2020-10-30
605177.SH,605177,东亚药业,化学制药,主板,2020-11-25
605178.SH,605178,时空科技,装修装饰,主板,2020-08-21
605179.SH,605179,一鸣食品,乳制品,主板,2020-12-28
605180.SH,605180,华生科技,纺织,主板,2021-04-30
605183.SH,605183,确成股份,化工原料,主板,2020-12-07
605186.SH,605186,健麾信息,专用机械,主板,2020-12-22
605188.SH,605188,国光连锁,超市连锁,主板,2020-07-28
605189.SH,605189,富春染织,纺织,主板,2021-05-28
605196.SH,605196,华通线缆,电气设备,主板,2021-05-11
605198.SH,605198,安德利,软饮料,主板,2020-09-18
605199.SH,605199,葫芦娃,中成药,主板,2020-07-10
605208.SH,605208,永茂泰,铝,主板,2021-03-08
605218.SH,605218,伟时电子,元器件,主板,2020-09-28
605222.SH,605222,起帆电缆,电气设备,主板,2020-07-31
605228.SH,605228,神通科技,汽车配件,主板,2021-01-20
605255.SH,605255,天普股份,汽车配件,主板,2020-08-25
605258.SH,605258,协和电子,元器件,主板,2020-12-03
605259.SH,605259,绿田机械,农用机械,主板,2021-06-15
605266.SH,605266,健之佳,医药商业,主板,2020-12-01
605268.SH,605268,王力安防,家居用品,主板,2021-02-24
605277.SH,605277,新亚电子,元器件,主板,2021-01-06
605286.SH,605286,同力日升,运输设备,主板,2021-03-22
605287.SH,605287,德才股份,装修装饰,主板,2021-07-06
605288.SH,605288,凯迪股份,电气设备,主板,2020-06-01
605289.SH,605289,罗曼股份,建筑工程,主板,2021-04-26
605296.SH,605296,神农集团,农业综合,主板,2021-05-28
605298.SH,605298,必得科技,运输设备,主板,2021-03-01
605299.SH,605299,舒华体育,文教休闲,主板,2020-12-15
605300.SH,605300,佳禾食品,乳制品,主板,2021-04-30
605303.SH,605303,园林股份,建筑工程,主板,2021-03-01
605305.SH,605305,中际联合,工程机械,主板,2021-05-06
605318.SH,605318,法狮龙,其他建材,主板,2020-08-03
605319.SH,605319,无锡振华,汽车配件,主板,2021-06-07
605333.SH,605333,沪光股份,汽车配件,主板,2020-08-18
605336.SH,605336,帅丰电器,家用电器,主板,2020-10-19
605337.SH,605337,李子园,乳制品,主板,2021-02-08
605338.SH,605338,巴比食品,食品,主板,2020-10-12
605339.SH,605339,南侨食品,食品,主板,2021-05-18
605358.SH,605358,立昂微,半导体,主板,2020-09-11
605365.SH,605365,立达信,家用电器,主板,2021-07-20
605366.SH,605366,宏柏新材,化工原料,主板,2020-08-12
605368.SH,605368,蓝天燃气,供气供热,主板,2021-01-29
605369.SH,605369,拱东医疗,医疗保健,主板,2020-09-16
605376.SH,605376,博迁新材,小金属,主板,2020-12-08
605377.SH,605377,华旺科技,造纸,主板,2020-12-28
605378.SH,605378,野马电池,电气设备,主板,2021-04-12
605388.SH,605388,均瑶健康,乳制品,主板,2020-08-18
605389.SH,605389,长龄液压,机械基件,主板,2021-03-22
605398.SH,605398,新炬网络,软件服务,主板,2021-01-21
605399.SH,605399,晨光新材,化工原料,主板,2020-08-04
605488.SH,605488,福莱新材,塑料,主板,2021-05-13
605499.SH,605499,东鹏饮料,软饮料,主板,2021-05-27
605500.SH,605500,森林包装,造纸,主板,2020-12-22
605507.SH,605507,国邦医药,化学制药,主板,2021-08-02
605555.SH,605555,德昌股份,家用电器,主板,2021-10-21
605566.SH,605566,福莱蒽特,染料涂料,主板,2021-10-25
605567.SH,605567,春雪食品,食品,主板,2021-10-13
605577.SH,605577,龙版传媒,出版业,主板,2021-08-24
605580.SH,605580,恒盛能源,供气供热,主板,2021-08-19
605588.SH,605588,冠石科技,元器件,主板,2021-08-12
605589.SH,605589,圣泉集团,化工原料,主板,2021-08-10
605598.SH,605598,上海港湾,建筑工程,主板,2021-09-17
605599.SH,605599,菜百股份,服饰,主板,2021-09-09
688001.SH,688001,华兴源创,专用机械,科创板,2019-07-22
688002.SH,688002,睿创微纳,通信设备,科创板,2019-07-22
688003.SH,688003,天准科技,专用机械,科创板,2019-07-22
688004.SH,688004,博汇科技,软件服务,科创板,2020-06-12
688005.SH,688005,容百科技,电气设备,科创板,2019-07-22
688006.SH,688006,杭可科技,电气设备,科创板,2019-07-22
688007.SH,688007,光峰科技,元器件,科创板,2019-07-22
688008.SH,688008,澜起科技,半导体,科创板,2019-07-22
688009.SH,688009,中国通号,运输设备,科创板,2019-07-22
688010.SH,688010,福光股份,元器件,科创板,2019-07-22
688011.SH,688011,新光光电,元器件,科创板,2019-07-22
688012.SH,688012,中微公司,半导体,科创板,2019-07-22
688013.SH,688013,天臣医疗,医疗保健,科创板,2020-09-28
688015.SH,688015,交控科技,运输设备,科创板,2019-07-22
688016.SH,688016,心脉医疗,医疗保健,科创板,2019-07-22
688017.SH,688017,绿的谐波,机械基件,科创板,2020-08-28
688018.SH,688018,乐鑫科技,半导体,科创板,2019-07-22
688019.SH,688019,安集科技,半导体,科创板,2019-07-22
688020.SH,688020,方邦股份,元器件,科创板,2019-07-22
688021.SH,688021,奥福环保,汽车配件,科创板,2019-11-06
688022.SH,688022,瀚川智能,专用机械,科创板,2019-07-22
688023.SH,688023,安恒信息,软件服务,科创板,2019-11-05
688025.SH,688025,杰普特,专用机械,科创板,2019-10-31
688026.SH,688026,洁特生物,医疗保健,科创板,2020-01-22
688027.SH,688027,国盾量子,通信设备,科创板,2020-07-09
688028.SH,688028,沃尔德,机械基件,科创板,2019-07-22
688029.SH,688029,南微医学,医疗保健,科创板,2019-07-22
688030.SH,688030,山石网科,软件服务,科创板,2019-09-30
688031.SH,688031,星环科技-U,软件服务,科创板,2022-10-18
688032.SH,688032,禾迈股份,电气设备,科创板,2021-12-20
688033.SH,688033,天宜上佳,电气设备,科创板,2019-07-22
688035.SH,688035,德邦科技,半导体,科创板,2022-09-19
688036.SH,688036,传音控股,通信设备,科创板,2019-09-30
688037.SH,688037,芯源微,半导体,科创板,2019-12-16
688038.SH,688038,中科通达,软件服务,科创板,2021-07-13
688039.SH,688039,当虹科技,软件服务,科创板,2019-12-11
688041.SH,688041,海光信息,半导体,科创板,2022-08-12
688045.SH,688045,必易微,半导体,科创板,2022-05-26
688046.SH,688046,药康生物,生物制药,科创板,2022-04-25
688047.SH,688047,龙芯中科,半导体,科创板,2022-06-24
688048.SH,688048,长光华芯,半导体,科创板,2022-04-01
688049.SH,688049,炬芯科技,半导体,科创板,2021-11-29
688050.SH,688050,爱博医疗,医疗保健,科创板,2020-07-29
688051.SH,688051,佳华科技,软件服务,科创板,2020-03-20
688052.SH,688052,纳芯微,半导体,科创板,2022-04-22
688053.SH,688053,思科瑞,元器件,科创板,2022-07-08
688055.SH,688055,龙腾光电,元器件,科创板,2020-08-17
688056.SH,688056,莱伯泰科,电器仪表,科创板,2020-09-02
688057.SH,688057,金达莱,环境保护,科创板,2020-11-11
688058.SH,688058,宝兰德,软件服务,科创板,2019-11-01
688059.SH,688059,华锐精密,机械基件,科创板,2021-02-08
688060.SH,688060,云涌科技,IT设备,科创板,2020-07-10
688061.SH,688061,灿瑞科技,半导体,科创板,2022-10-18
688062.SH,688062,迈威生物-U,生物制药,科创板,2022-01-18
688063.SH,688063,派能科技,电气设备,科创板,2020-12-30
688065.SH,688065,凯赛生物,化工原料,科创板,2020-08-12
688066.SH,688066,航天宏图,软件服务,科创板,2019-07-22
688067.SH,688067,爱威科技,医疗保健,科创板,2021-06-16
688068.SH,688068,热景生物,医疗保健,科创板,2019-09-30
688069.SH,688069,德林海,环境保护,科创板,2020-07-22
688070.SH,688070,纵横股份,航空,科创板,2021-02-10
688071.SH,688071,华依科技,专用机械,科创板,2021-07-29
688072.SH,688072,拓荆科技,半导体,科创板,2022-04-20
688073.SH,688073,毕得医药,化学制药,科创板,2022-10-11
688075.SH,688075,安旭生物,医疗保健,科创板,2021-11-18
688076.SH,688076,诺泰生物,生物制药,科创板,2021-05-20
688077.SH,688077,大地熊,矿物制品,科创板,2020-07-22
688078.SH,688078,龙软科技,软件服务,科创板,2019-12-30
688079.SH,688079,美迪凯,元器件,科创板,2021-03-02
688080.SH,688080,映翰通,通信设备,科创板,2020-02-12
688081.SH,688081,兴图新科,软件服务,科创板,2020-01-06
688082.SH,688082,盛美上海,半导体,科创板,2021-11-18
688083.SH,688083,中望软件,软件服务,科创板,2021-03-11
688084.SH,688084,晶品特装,专用机械,科创板,2022-12-08
688085.SH,688085,三友医疗,医疗保健,科创板,2020-04-09
688087.SH,688087,英科再生,环境保护,科创板,2021-07-09
688088.SH,688088,虹软科技,软件服务,科创板,2019-07-22
688089.SH,688089,嘉必优,食品,科创板,2019-12-19
688090.SH,688090,瑞松科技,专用机械,科创板,2020-02-17
688091.SH,688091,上海谊众,化学制药,科创板,2021-09-09
688092.SH,688092,爱科科技,专用机械,科创板,2021-03-19
688093.SH,688093,世华科技,化工原料,科创板,2020-09-30
688095.SH,688095,福昕软件,软件服务,科创板,2020-09-08
688096.SH,688096,京源环保,环境保护,科创板,2020-04-09
688097.SH,688097,博众精工,专用机械,科创板,2021-05-12
688098.SH,688098,申联生物,农业综合,科创板,2019-10-28
688099.SH,688099,晶晨股份,半导体,科创板,2019-08-08
688100.SH,688100,威胜信息,通信设备,科创板,2020-01-21
688101.SH,688101,三达膜,环境保护,科创板,2019-11-15
688102.SH,688102,斯瑞新材,铜,科创板,2022-03-16
688103.SH,688103,国力股份,元器件,科创板,2021-09-10
688105.SH,688105,诺唯赞,生物制药,科创板,2021-11-15
688106.SH,688106,金宏气体,化工原料,科创板,2020-06-16
688107.SH,688107,安路科技,半导体,科创板,2021-11-12
688108.SH,688108,赛诺医疗,医疗保健,科创板,2019-10-30
688109.SH,688109,品茗科技,软件服务,科创板,2021-03-30
688110.SH,688110,东芯股份,半导体,科创板,2021-12-10
688111.SH,688111,金山办公,软件服务,科创板,2019-11-18
688112.SH,688112,鼎阳科技,电器仪表,科创板,2021-12-01
688113.SH,688113,联测科技,专用机械,科创板,2021-05-06
688114.SH,688114,华大智造,医疗保健,科创板,2022-09-09
688115.SH,688115,思林杰,电器仪表,科创板,2022-03-14
688116.SH,688116,天奈科技,化工原料,科创板,2019-09-25
688117.SH,688117,圣诺生物,生物制药,科创板,2021-06-03
688118.SH,688118,普元信息,软件服务,科创板,2019-12-04
688119.SH,688119,中钢洛耐,其他建材,科创板,2022-06-06
688120.SH,688120,华海清科,半导体,科创板,2022-06-08
688121.SH,688121,卓然股份,专用机械,科创板,2021-09-06
688122.SH,688122,西部超导,小金属,科创板,2019-07-22
688123.SH,688123,聚辰股份,半导体,科创板,2019-12-23
688125.SH,688125,安达智能,专用机械,科创板,2022-04-15
688126.SH,688126,沪硅产业,半导体,科创板,2020-04-20
688127.SH,688127,蓝特光学,元器件,科创板,2020-09-21
688128.SH,688128,中国电研,专用机械,科创板,2019-11-05
688129.SH,688129,东来技术,染料涂料,科创板,2020-10-23
688130.SH,688130,晶华微,半导体,科创板,2022-07-29
688131.SH,688131,皓元医药,化学制药,科创板,2021-06-08
688132.SH,688132,邦彦技术,通信设备,科创板,2022-09-23
688133.SH,688133,泰坦科技,化工原料,科创板,2020-10-30
688135.SH,688135,利扬芯片,半导体,科创板,2020-11-11
688136.SH,688136,科兴制药,生物制药,科创板,2020-12-14
688137.SH,688137,近岸蛋白,生物制药,科创板,2022-09-29
688138.SH,688138,清溢光电,半导体,科创板,2019-11-20
688139.SH,688139,海尔生物,医疗保健,科创板,2019-10-25
688141.SH,688141,杰华特,半导体,科创板,2022-12-23
688143.SH,688143,长盈通,通信设备,科创板,2022-12-12
688146.SH,688146,中船特气,半导体,科创板,2023-04-21
688147.SH,688147,微导纳米,专用机械,科创板,2022-12-23
688148.SH,688148,芳源股份,电气设备,科创板,2021-08-06
688150.SH,688150,莱特光电,元器件,科创板,2022-03-18
688151.SH,688151,华强科技,医疗保健,科创板,2021-12-06
688152.SH,688152,麒麟信安,软件服务,科创板,2022-10-28
688153.SH,688153,唯捷创芯,半导体,科创板,2022-04-12
688155.SH,688155,先惠技术,电气设备,科创板,2020-08-11
688156.SH,688156,路德环境,饲料,科创板,2020-09-22
688157.SH,688157,松井股份,染料涂料,科创板,2020-06-09
688158.SH,688158,优刻得-W,软件服务,科创板,2020-01-20
688159.SH,688159,有方科技,通信设备,科创板,2020-01-23
688160.SH,688160,步科股份,电器仪表,科创板,2020-11-12
688161.SH,688161,威高骨科,医疗保健,科创板,2021-06-30
688162.SH,688162,巨一科技,专用机械,科创板,2021-11-10
688163.SH,688163,赛伦生物,生物制药,科创板,2022-03-11
688165.SH,688165,埃夫特-U,专用机械,科创板,2020-07-15
688166.SH,688166,博瑞医药,化学制药,科创板,2019-11-08
688167.SH,688167,炬光科技,元器件,科创板,2021-12-24
688168.SH,688168,安博通,软件服务,科创板,2019-09-06
688169.SH,688169,石头科技,家用电器,科创板,2020-02-21
